price,description,charge_type,DateUpdated
27353.2,RECT PHASIX MESH 10X12IN,standard,2020-03-09
27930.0,BIFUR STENT GRAFT 14X25X103MM,standard,2020-03-09
27986.0,ENDO LEG GRAFT 35X14.5MMX14CM,standard,2020-03-09
27986.0,ENDO LEG GRAFT 35X14.5MMX16CM,standard,2020-03-09
27986.0,ENDO LEG GRAFT 35X14.5MMX17CM,standard,2020-03-09
27986.0,ENDO LEG GRAFT 26X14.5MMX16CM,standard,2020-03-09
27986.0,ENDO LEG GRAFT 26X14.5MMX18CM,standard,2020-03-09
27986.0,ENDO LEG GRAFT 26X23MMX12CM,standard,2020-03-09
27986.0,ENDO LEG GRAFT 26X12MMX18CM,standard,2020-03-09
27986.0,ENDO LEG GRFT 28.5X14.5MMX14CM,standard,2020-03-09
27986.0,ENDO LEG GRAFT 23X14.5MMX16CM,standard,2020-03-09
27986.0,ENDO LEG GRAFT 23X12MMX18CM,standard,2020-03-09
27986.0,ENDOLEG GRAFT 28.5X14.5MMX12CM,standard,2020-03-09
27986.0,ENDO LEG GRFT 14.5X28.5MMX16CM,standard,2020-03-09
27986.0,ENDO LEG GRAFT 23X14.5MMX12CM,standard,2020-03-09
27986.0,ILIAC BRANCH COMP 10MMX10CM,standard,2020-03-09
27986.0,ILIAC BRANCH COMP 12MMX10CM,standard,2020-03-09
27986.0,ILIAC BRANCH COMP 14.5MMX10CM,standard,2020-03-09
27986.0,ENDO LEG GRAFT 26X14.5MMX14CM,standard,2020-03-09
27986.0,GRAFT EXCLUDER LEG 26X14.5X12,standard,2020-03-09
27986.0,PFO OCCLUDER 45D CRV 8FX25MM,standard,2020-03-09
27986.0,PFO OCCLUDER 45D CRV 8FX35MM,standard,2020-03-09
27986.0,IMP SPINAL SUPERION BLU 10MM,standard,2020-03-09
27986.0,IMP SPNL SUPERION MAGENTA 12MM,standard,2020-03-09
27986.0,IMP SPINAL SUPERION GRN 16MM,standard,2020-03-09
28000.0,STENT GRFT ABD AORTC BODY 23MM,standard,2020-03-09
28000.0,STENT GRFT ABD AORTC BODY 29MM,standard,2020-03-09
29120.0,AORTIC VALVE W/CONDUIT 21MM,standard,2020-03-09
30043.440000000002,RECT SURG MATRIX GRAFT 19X28CM,standard,2020-03-09
30100.0,SYNCHROMED-II PUMP 20CC,standard,2020-03-09
30100.0,SYNCHROMED-II PUMP 40CC,standard,2020-03-09
30100.0,ENDO LEG GRAFT 23X14.5MMX14CM,standard,2020-03-09
30800.0,ENDO LEG GRAFT 23X14.5MMX18CM,standard,2020-03-09
31917.2,STENT GRAFT BIF 22X40X13X40MM,standard,2020-03-09
31917.2,STENT GRAFT BIF 60X40X25X16MM,standard,2020-03-09
31917.2,STENT GRAFT BIF 80X40X25X20MM,standard,2020-03-09
31917.2,STENT GRAFT BIF 60X40X28X16MM,standard,2020-03-09
32060.0,INTERSTIM-II NEUROSTIMULATOR,standard,2020-03-09
32200.0,CANNULA W/20D ANG DILATOR,standard,2020-03-09
33600.0,VALVE AORTIC INTUITY ELITE,standard,2020-03-09
34982.5,INST PLATFORM KIT,standard,2020-03-09
35280.0,SGL CHAMBER VR-T DX ICD,standard,2020-03-09
37570.4,FORTIFY ASSURA VR40 ICD,standard,2020-03-09
38080.0,IMP VALVE PULM W/CONDUIT,standard,2020-03-09
38332.0,FORTIFY ASSURA VR ICD W/40Q,standard,2020-03-09
38751.89,MEDPOR MED CUSTMZD CMF IMP KIT,standard,2020-03-09
39068.4,VR ICD DEFIB MODEL D151,standard,2020-03-09
39620.0,COCHLEAR IMP MODEL CI522,standard,2020-03-09
39650.8,DYNAGEN MINI VR SNG-CHAMB ICD,standard,2020-03-09
39650.8,VR ICD DEFIB MODEL D150,standard,2020-03-09
39743.2,VISIA AF ICD VR IS-1/DF1 DEFIB,standard,2020-03-09
39757.2,VISIA AF ICD VR DF4 DEFIB,standard,2020-03-09
39816.0,RECT SURG MATRIX GRAFT 19X35CM,standard,2020-03-09
39816.0,PED EMBOLIZATION DEV 2.75X12MM,standard,2020-03-09
39816.0,PED EMBOLIZATION DEV 3.0X10MM,standard,2020-03-09
39816.0,PED EMBOLIZATION DEV 3.0X12MM,standard,2020-03-09
39816.0,PED EMBOLIZATION DEV 3.25X12MM,standard,2020-03-09
39816.0,PED EMBOLIZATION DEV 3.5X14MM,standard,2020-03-09
39816.0,PED EMBOLIZATION DEV 3.5X16MM,standard,2020-03-09
39816.0,PED EMBOLIZATION DEV 3.75X10MM,standard,2020-03-09
39816.0,PED EMBOLIZATION DEV 3.75X12MM,standard,2020-03-09
39816.0,PED EMBOLIZATION DEV 3.75X14MM,standard,2020-03-09
39816.0,PED EMBOLIZATION DEV 4.0X10MM,standard,2020-03-09
39816.0,PED EMBOLIZATION DEV 4.0X12MM,standard,2020-03-09
39816.0,PED EMBOLIZATION DEV 4.0X14MM,standard,2020-03-09
39816.0,PED EMBOLIZATION DEV 4.0X16MM,standard,2020-03-09
39816.0,PED EMBOLIZATION DEV 4.0X20MM,standard,2020-03-09
39816.0,PED EMBOLIZATION DEV 4.25X10MM,standard,2020-03-09
39816.0,PED EMBOLIZATION DEV 4.25X12MM,standard,2020-03-09
39816.0,PED EMBOLIZATION DEV 4.25X14MM,standard,2020-03-09
39816.0,PED EMBOLIZATION DEV 4.25X16MM,standard,2020-03-09
39816.0,PED EMBOLIZATION DEV 4.5X10MM,standard,2020-03-09
39816.0,PED EMBOLIZATION DEV 4.5X12MM,standard,2020-03-09
39816.0,PED EMBOLIZATION DEV 4.5X14MM,standard,2020-03-09
39816.0,PED EMBOLIZATION DEV 4.5X16MM,standard,2020-03-09
39816.0,PED EMBOLIZATION DEV 4.75X12MM,standard,2020-03-09
39816.0,PED EMBOLIZATION DEV 4.75X14MM,standard,2020-03-09
39816.0,PED EMBOLIZATION DEV 4.75X16MM,standard,2020-03-09
39816.0,PED EMBOLIZATION DEV 5.0X10MM,standard,2020-03-09
39816.0,PED EMBOLIZATION DEV 5.0X12MM,standard,2020-03-09
39816.0,PED EMBOLIZATION DEV 5.0X14MM,standard,2020-03-09
40390.0,ICD ILIVIA 7 PROMRI VR-T DF1,standard,2020-03-09
40462.8,ELLIPSE VR ICD W/36Q,standard,2020-03-09
40509.0,NUCLEUS STD COCHLEAR IMP,standard,2020-03-09
41300.0,ENDO THOR GRAFT 40MM X 20CM,standard,2020-03-09
41510.0,ICD INTICA 7 VR-T DX PROMRI,standard,2020-03-09
41720.0,IPERIA DR-T ICD DEFIB W/DF1,standard,2020-03-09
42301.98,CLSD STENT GRAFT 40X40X100CM,standard,2020-03-09
42750.4,IMP CRANIAL PEEK CUSTOM MED,standard,2020-03-09
42876.4,EVERA XT DR ICD IS1/DF1,standard,2020-03-09
42980.0,24 MONTH PULSE GENERATOR IMPL,standard,2020-03-09
43120.0,ICD ILIVIA 7 PROMRI DR-T DF4,standard,2020-03-09
43125.6,FORTIFY ASSURA DR40 DUAL ICD,standard,2020-03-09
43243.2,DR ICD DEFIB MODEL D153,standard,2020-03-09
43344.0,PED EMBOLIZATION DEV 4.75X35MM,standard,2020-03-09
43344.0,PED EMBOLIZATION DEV 5.0X25MM,standard,2020-03-09
43400.0,ENDO THOR GRAFT 31MMX10CM,standard,2020-03-09
43400.0,ENDO THOR GRAFT 37MMX20CM,standard,2020-03-09
43400.0,THOR ENDOPROS GRAFT 45MMX20CM,standard,2020-03-09
43400.0,PROX COMP ENDO GRAFT 30X109MM,standard,2020-03-09
43400.0,PROX COMP ENDO GRAFT 32X155MM,standard,2020-03-09
43400.0,PROX COMP ENDO GRAFT 34X209MM,standard,2020-03-09
43400.0,PROX COMP ENDO GRAFT 36X113MM,standard,2020-03-09
43400.0,PROX COMP ENDO GRAFT 38X117MM,standard,2020-03-09
43400.0,TPR PROX COMP GRFT 34-30X209MM,standard,2020-03-09
43400.0,TPR PROX COMP GRFT 36-32X209MM,standard,2020-03-09
43400.0,TPR PROX COMP GRFT 38-34X167MM,standard,2020-03-09
43400.0,TPR PROX COMP GRFT 38-34X217MM,standard,2020-03-09
43400.0,TPR PROX COMP GRFT 40-36X217MM,standard,2020-03-09
43400.0,TPR PROX COMP GRFT 42-38X173MM,standard,2020-03-09
44254.98,PROX STENT GRAFT 36X36X100MM,standard,2020-03-09
45362.8,VISIA AF MRI ICD VR DEFIB,standard,2020-03-09
45362.8,DEFIB ICD VISIA AF MRI VR,standard,2020-03-09
45857.200000000004,DEFIB ICD RESONATE EL VR DF4,standard,2020-03-09
46068.4,DEFIB ICD MOMENTUM EL VR,standard,2020-03-09
46207.98,VALIANT STENT GRAFT 38X34X150M,standard,2020-03-09
46269.78,MEDPOR LG CUSTMZD CMF IMP KIT,standard,2020-03-09
46269.78,LG CUSTOM CRANIAL PEEK IMPL,standard,2020-03-09
46292.4,UNIFY ASSURA 40C CRT-D ICD,standard,2020-03-09
46650.799999999996,DEFIB ICD PERCIVA VR DF4,standard,2020-03-09
47084.8,UNIFY ASSURA CRTD W/40Q,standard,2020-03-09
47600.0,DEVICE LAA CLSR WATCHMAN 24MM,standard,2020-03-09
47600.0,DEVICE LAA CLSR WATCHMAN 27MM,standard,2020-03-09
47600.0,DEVICE LAA CLSR WATCHMAN 30MM,standard,2020-03-09
47600.0,DEVICE LAA CLSR WATCHMAN 33MM,standard,2020-03-09
47600.0,CRT-7 ICD DEFIB HF-T QP DF-4,standard,2020-03-09
47880.0,INSPIRE PULSE GENERATOR 3028,standard,2020-03-09
47993.05,DEFIB ICD RESONATE EL DR DF4,standard,2020-03-09
48160.98,PROX STENT GRAFT 38X38X150CM,standard,2020-03-09
48664.0,ACTIVA PC NEUROSTIMULATOR,standard,2020-03-09
49000.0,CARDIOMEMS PA SNSR AND DEL SYS,standard,2020-03-09
49050.4,EVERA 2CHM XT-DR ICD DEFIB,standard,2020-03-09
49050.4,EVERA DEFIB ICD-DR MRI XT DF1,standard,2020-03-09
49851.2,CRT-D ICD DEFIB MODEL G151,standard,2020-03-09
50243.2,DEFIB ICD MOMENTUM EL DR,standard,2020-03-09
50400.0,Ilivia 7HF-T QP ProMRI ICD,standard,2020-03-09
50400.0,ICD INTICA 7 HF-T QP PROMRI,standard,2020-03-09
50500.799999999996,LG CUSTOMIZD CRANIAL PEEK IMPL,standard,2020-03-09
50822.8,DEFIB ICD PERCIVA DR DF4,standard,2020-03-09
51786.0,STENT GRAFT PROX 28X28X150MM,standard,2020-03-09
51786.0,PROX STENT GRAFT 34X34X150CM,standard,2020-03-09
52634.4,SPECTRA PULSE GENERATOR,standard,2020-03-09
52634.4,PRECISION MONTAGE MRI IPG KIT,standard,2020-03-09
53449.2,VIVA XT CRT-D DEFIB IS1/DF4,standard,2020-03-09
53449.2,VIVA XT CRT-D DEFIB IS1/DF1,standard,2020-03-09
54250.0,SURESCAN NEUROSTIMULATOR,standard,2020-03-09
54331.2,DEFIB VIVA CRT-D XT QUAD DF1,standard,2020-03-09
55246.16,CUSTOM PEEK CRANIAL IMPL XLG,standard,2020-03-09
55750.799999999996,ASSURA QUADRA CRT-D AICD,standard,2020-03-09
55750.8,ASSURA QUADRA CRT-D AICD DF4,standard,2020-03-09
56505.4,PULSE GENERATOR 4.8X5.3X1.1CM,standard,2020-03-09
57078.0,DUAL PIN VNS GENERATOR,standard,2020-03-09
57078.0,SINGLE PIN VNS GENERATOR,standard,2020-03-09
57344.0,COMPIA MRI QUAD CRT-D AICD,standard,2020-03-09
58251.2,ICD DEFIB CLARIA MRI CRT-D DF1,standard,2020-03-09
58251.2,ICD DEFIB CLARIA MRI CRT-D DF4,standard,2020-03-09
58251.2,DEFIB ICD MOMENTUM X4 IS4 DF1,standard,2020-03-09
58251.2,DEFIB ICD MOMENTUM IS1 DF1,standard,2020-03-09
58304.96,DEFIB ICD RESONATE X4 IS4 DF4,standard,2020-03-09
58800.0,CARDIOVRTER DEFIB SNGL CHAMBER,standard,2020-03-09
59754.8,CUSTOMIZD CRANIAL PEEK IMP XLG,standard,2020-03-09
59875.2,DEFIB CLARIA MRI QUADCRT-D DF1,standard,2020-03-09
59875.200000000004,CLARIA MRI QUAD CRT-D DEFIB,standard,2020-03-09
59990.0,DEFIB ICD MOMENTUM IS1 DF4,standard,2020-03-09
65734.59,SNGL PIN AUTOMTC VNS GENERATOR,standard,2020-03-09
70000.0,IMPELLA RECOVER PERC CATH 5,standard,2020-03-09
70000.0,IMPELLA CLINICAL PUMP SET,standard,2020-03-09
70630.0,IMP ELECT ULTRA CI HIFOCUS MS,standard,2020-03-09
70865.2,STIMULATOR ELITE7 W/CONTROLLER,standard,2020-03-09
70865.20000000001,STIMULATOR ELITE5 W/CONTROLLER,standard,2020-03-09
72660.0,RNS NEUROSTIMULATOR,standard,2020-03-09
74256.0,SYNCHRONY FLX28 PN COCHL IMPL,standard,2020-03-09
74256.0,SYNCHRONY+ FLX28 PN COCHL IMPL,standard,2020-03-09
74256.0,SYNCHRONY FLX24 PN COCHL IMPL,standard,2020-03-09
75320.0,ACTIVA RECHARGEABLE NEUROSTIM,standard,2020-03-09
77876.40000000001,SENZA IPG NEUROSTIMULATOR,standard,2020-03-09
84000.0,PARTNER-II STUDY DEVICE 23MM,standard,2020-03-09
84000.0,PARTNER-II STUDY DEVICE 29MM,standard,2020-03-09
84000.0,EVALVE CLIP DELIVERY SYSTEM,standard,2020-03-09
84000.0,EVALVE CLIP W/GUIDE CATH,standard,2020-03-09
84000.0,COREVALVE TRANSCATH VALVE 23MM,standard,2020-03-09
84000.0,COREVALVE TRANSCATH VALVE 26MM,standard,2020-03-09
84000.0,EVOLUT-R TAVR VALVE 23MM,standard,2020-03-09
84000.0,EVOLUT-R TAVR VALVE 26MM,standard,2020-03-09
84000.0,EVOLUT-R TAVR VALVE 29MM,standard,2020-03-09
84000.0,MITRACLIP VLVE KIT 1 SGC 1 CDS,standard,2020-03-09
84000.0,MITRACLIP VLVE KIT 1 SGC 2 CDS,standard,2020-03-09
84000.0,VALVE AORTIC TRANSCATH 34MM,standard,2020-03-09
84000.0,VALVE AORTIC EVOLUT PRO 23,standard,2020-03-09
84000.0,VALVE AORTIC EVOLUT PRO 26,standard,2020-03-09
84000.0,VALVE AORTIC EVOLUT PRO 29,standard,2020-03-09
91000.0,PARTNER-II STUDY DEVICE 26MM,standard,2020-03-09
91000.0,SAPIEN XT HEART VALVE 23MM,standard,2020-03-09
91000.0,SAPIEN XT HEART VALVE 29MM,standard,2020-03-09
91000.0,TRANSCATH HEART VALVE 23MM,standard,2020-03-09
91000.0,TRANSCATH HEART VALVE 26MM,standard,2020-03-09
91000.0,TRANSCATH HEART VALVE 29MM,standard,2020-03-09
91000.0,VALVE HRT TRANSCATH SAPIEN3 26,standard,2020-03-09
222600.0,HEARTMATE II VAD W/CNTRL(1OF3),standard,2020-03-09
265801.0,HEARTMATE-III KIT (1 OF 3),standard,2020-03-09
0.029962640099626403,LG STERI DRAPE TOWEL 17X23IN,standard,2020-03-09
0.06227758007117438,BASIN,standard,2020-03-09
0.06999999999999999,COVER GLASS DISP 22X22 MM,standard,2020-03-09
0.06999999999999999,CAP SYR STL BD,standard,2020-03-09
0.11,NDL 25G X 1 1/2 IN,standard,2020-03-09
0.18000000000000002,MEDICAL SUPPLIES,standard,2020-03-09
0.24,SYRINGE SLIP TIP 10CC STERILE,standard,2020-03-09
0.58,SYR HYPO LL STL DISP 20CC,standard,2020-03-09
0.6699999999999999,MEDICAL SUPPLIES,standard,2020-03-09
0.94,KLING BANDAGE 4IN X 4.1YD,standard,2020-03-09
1.05,SPONGE LAP PREMIUM STL,standard,2020-03-09
1.07,BLADE SURG CARBON LANCE SZ15,standard,2020-03-09
1.1199999999999999,BLADE SURGICAL SS STL SZ15,standard,2020-03-09
1.1400000000000001,CATH SUCT GRAD PED W/VLV 6F,standard,2020-03-09
1.15,BALL COTTON STRUNG XRAY 0.5IN,standard,2020-03-09
1.19,DRAIN PENROSE STL 3/8X12IN,standard,2020-03-09
1.26,HANDLE SUCTION YANKAUER ST,standard,2020-03-09
1.3,MEDICAL SUPPLIES,standard,2020-03-09
1.3,MEDICAL SUPPLIES,standard,2020-03-09
1.35,CLIP LIGATING HORIZON SM,standard,2020-03-09
1.4000000000000001,SURG PATTIE SPONGE 0.5X1.0,standard,2020-03-09
1.51,CLIP LITIGATING HORIZON TI MED,standard,2020-03-09
1.58,TUBE SUCT YANKAUER RIGID,standard,2020-03-09
1.6099999999999999,TUBING CONNECTOR STRL 5IN,standard,2020-03-09
2.03,KERLIX RL SPONGE DSG 4.5X4,standard,2020-03-09
2.1,SOL SCRUB POVIDINE IODINE 4 OZ,standard,2020-03-09
2.38,NEBULIZER 02 MICRO 7FT,standard,2020-03-09
2.42,STRIP SKIN CLOSURE REIN1/2X4IN,standard,2020-03-09
2.4899999999999998,DSG PETROLATUM,standard,2020-03-09
2.49,CLIP LIGATING HEMOCLIP TI MD/L,standard,2020-03-09
2.5599999999999996,SYR LL CONTROL 10 CC,standard,2020-03-09
2.63,HEMOSTAT KELLY CRVD,standard,2020-03-09
2.64,MAYO REIN STAND COVER 23IN,standard,2020-03-09
2.66,SYR CONTROL LL 12CC MONOJECT,standard,2020-03-09
2.69,DRAIN PENROSE 3/4 IN X 12 IN,standard,2020-03-09
2.77,C-FLO SPIKED IV DECANTER BAG,standard,2020-03-09
2.8299999999999996,SUT SOFSILK 4-0 PRE-CUT 18IN,standard,2020-03-09
2.88,DRAPE SURG XRAY C-ARM 36X28IN,standard,2020-03-09
2.95,SUT SOFSILK 2-0 V-20 30IN BLK,standard,2020-03-09
3.1100000000000003,IRRIG WATER SOLUTION,standard,2020-03-09
3.1199999999999997,DRAIN PENROSE .25 IN,standard,2020-03-09
3.15,LOOP VESSEL SIL MINI RED.8X406,standard,2020-03-09
3.4,SUT SOFSILK 5-0 CV-23 30IN BLK,standard,2020-03-09
3.4000000000000004,SOL IV SODIUM CHLRD .9% 1000ML,standard,2020-03-09
3.43,POSITIONER FOAM NERVE ULNAR,standard,2020-03-09
3.46,SUT SURGIPRO II 6-0 BLU CV-11,standard,2020-03-09
3.4699999999999998,INCISE STERI DRAPE 23X17IN,standard,2020-03-09
3.47,SUT GORETEX CV8 TTC-09 DA 18IN,standard,2020-03-09
3.61,MEDICAL SUPPLIES,standard,2020-03-09
3.64,SUT SOFSILK 2-0 V-26 30IN BLK,standard,2020-03-09
3.64,SUT MONOSOF 4-0 30IN BLK C-15,standard,2020-03-09
3.66,SUT MONOSOF 3-0 C-13 30IN BLK,standard,2020-03-09
3.6600000000000006,SUT MONOSOF 3-0 C-17 30IN BLK,standard,2020-03-09
3.6799999999999997,SUT MONOSOF 2-0 18IN BLK C-15,standard,2020-03-09
3.75,COTTON BURN,standard,2020-03-09
3.75,GAUZE KERLIX STL,standard,2020-03-09
3.8200000000000003,MEDICAL SUPPLIES,standard,2020-03-09
3.85,SUT SOFSILK 0 V-20 30IN BLK,standard,2020-03-09
3.94,SUT POLYSORB 3-0 V-20 30IN VIO,standard,2020-03-09
3.98,SUT SOFSILK 5-0 PRE-CUT 18IN,standard,2020-03-09
3.9899999999999998,SUT SOFSILK 3-0 PRE-CUT 18IN,standard,2020-03-09
4.1,SOL IV .9% NS 250ML,standard,2020-03-09
4.11,CHL IRR SOL 1000ML,standard,2020-03-09
4.14,SOL BETADINE 8 OZ,standard,2020-03-09
4.15,TRAP SPECIMEN W/LID,standard,2020-03-09
4.17,SUT POLYSORB 4-0 CV-25 30IN,standard,2020-03-09
4.180000000000001,TUBE SUCT UNIV (8888509703),standard,2020-03-09
4.2,SUT POLYSORB 2-0 GS-21 30IN,standard,2020-03-09
4.2299999999999995,SUT GUT CHROMIC 2-0 GS-21 30IN,standard,2020-03-09
4.23,SUT GUT CHROMIC 3-0 CV-23 30IN,standard,2020-03-09
4.24,SUT POLYSORB 4-0 30 VIO CVF-23,standard,2020-03-09
4.24,SOL IV NACL     0.9% 50ML,standard,2020-03-09
4.31,SOL IV .9% NS 500ML,standard,2020-03-09
4.34,POLY TABLE COVER 44X90IN,standard,2020-03-09
4.38,SUT POLYSORB 4-0 P-24 18IN U/D,standard,2020-03-09
4.42,SUT POLYSORB 2-0 30IN U/D V-20,standard,2020-03-09
4.43,SUT GUT PLAIN 3-0 V-20 30IN,standard,2020-03-09
4.44,SUT BIOSYN 5-0 CV-23 30IN U/D,standard,2020-03-09
4.51,SUT SURGIPRO 0 30 BL GS-22,standard,2020-03-09
4.5200000000000005,MEDICAL SUPPLIES,standard,2020-03-09
4.58,GAUZE SPONGE COVER 4 X 3 IN,standard,2020-03-09
4.59,DSG BURN STL,standard,2020-03-09
4.59,SOL IV .9% NS INJ 50 ML,standard,2020-03-09
4.59,CANNISTER SUCTION 3L,standard,2020-03-09
4.68,SUT GUT CHROMIC 4-0 CV-25 30IN,standard,2020-03-09
4.82,SYR EAR SGL USE 2OZ,standard,2020-03-09
4.83,BLADES SURGICAL SS STL SZ15,standard,2020-03-09
4.8999999999999995,VALVE BIOPSY BIO SHIELD,standard,2020-03-09
4.94,SUT POLYSORB 2-0 30 U/D GS-22,standard,2020-03-09
4.94,SOL IV RINGERS LACTATE 1L,standard,2020-03-09
4.94,SUT SURGIPRO II 4-0 30BL V-20,standard,2020-03-09
5.039999999999999,SUT BIOSYN 4-0 CV-23  30IN U/D,standard,2020-03-09
5.08,MEDICAL SUPPLIES,standard,2020-03-09
5.106820382753055,STD ADL MOUTHPIECE 60F,standard,2020-03-09
5.11,SUT VICRYL 2-0 U/D SH V-20,standard,2020-03-09
5.11,SUT POLYSORB 3-0 30 U/D CV-23,standard,2020-03-09
5.12,SUT BIOSYN 5-0 30IN CV-23,standard,2020-03-09
5.16,SUT SURGIPRO 2-0 C-15 18IN BLU,standard,2020-03-09
5.18,CATH IV SAFETY 24G X 3/4 IN,standard,2020-03-09
5.180000000000001,CATH IV SAFETY 16G X 1.25IN,standard,2020-03-09
5.22,SUT CAPROSYN 4-0 CV-23 30IN,standard,2020-03-09
5.220000000000001,SUT POLYSORB 2-0 GU-46 30IN,standard,2020-03-09
5.26,SUT POLYSORB 4-0 CV-22 30IN,standard,2020-03-09
5.28,SUT SURGIPRO 0 GS-24 30IN BLU,standard,2020-03-09
5.29,SUT POLYSORB 2-0 CV-23 30IN,standard,2020-03-09
5.359999999999999,SOL CHL .9% IRR 500 ML,standard,2020-03-09
5.36,SUT BIOSYN 3-0 CV-23 30IN,standard,2020-03-09
5.39,COUNTER NDL SMALL,standard,2020-03-09
5.4,SUT POLYSORB 2-0 GS-22 30IN UD,standard,2020-03-09
5.44,SUT POLYSORB 4-0 V-20 30IN VIO,standard,2020-03-09
5.459999999999999,SUT BIOSYN 6-0 CV-22 30IN U/D,standard,2020-03-09
5.47,SUT GUT PLAIN 4-0 C-13 30IN,standard,2020-03-09
5.5,SUT BIOSYN 5-0 CVF 21 18IN,standard,2020-03-09
5.51,SUT POLYSORB 3-0 CV-23 30IN,standard,2020-03-09
5.51,SUT MAXON 3-0 V-20 GRN 30IN,standard,2020-03-09
5.57,SUT POLYSORB 5-0 CV-23 30IN,standard,2020-03-09
5.57,SOL IRRIG STL WATER 1L,standard,2020-03-09
5.6,SUT POLYSORB 5-0 CV 22 30IN,standard,2020-03-09
5.63,SUT GUT CHROMIC 2-0 GU-45 30IN,standard,2020-03-09
5.64,CATH IV AUTOGUARD 20G X 1.88IN,standard,2020-03-09
5.68,SUT MAXON 2-0 GS-21 30IN GRN,standard,2020-03-09
5.72,SUT MAXON 2-0 V-20 30IN GRN,standard,2020-03-09
5.74,SUT MAXON 3-0 CV-24 30IN GRN,standard,2020-03-09
5.8,SUT SOFSILK 5-0 CV-11 30IN BLK,standard,2020-03-09
6.09,CASTING PLASTER 6IN X 5YD,standard,2020-03-09
6.15,SUT POLYSORB 4-0 SC-2 30IN U/D,standard,2020-03-09
6.16,SUT CAPROSYN 3-0 V-20 30IN U/D,standard,2020-03-09
6.32,SUT BIOSYN 2-0 GU-46 30IN U/D,standard,2020-03-09
6.37,CONN Y TRAC VAC,standard,2020-03-09
6.48,MEDICAL SUPPLY,standard,2020-03-09
6.50618544600939,SUT POLYSORB 4-0 CV-23 30IN,standard,2020-03-09
6.58,SOL SKIN PREP 4% CHG 4OZ,standard,2020-03-09
6.829999999999999,SUT 2-0 TICRON 2/0 1X30IN BLU,standard,2020-03-09
6.84,SOL CHG SCRUB EXIDINE 4% 4 OZ,standard,2020-03-09
6.86,PENCIL CAUTERY FOOT SWITCH,standard,2020-03-09
6.874563106796116,SUT MAXON 0 GS-24 36IN GRN,standard,2020-03-09
6.930000000000001,SUT SURGIGUT 4-0 SC-11 18IN,standard,2020-03-09
6.99,LOOP VESSEL SIL MINI BLU,standard,2020-03-09
7.18,SUT MONOSOF 5-0 P-12 18IN BLK,standard,2020-03-09
7.18,SOFSILK SUT 4-0 9-12 18IN,standard,2020-03-09
7.18,SUT SOFSILK 3-0 P-14 18IN BLK,standard,2020-03-09
7.18,SUT MONOSOF 3-0 P-12 18IN BLK,standard,2020-03-09
7.35,POLYSORB SUTURE 5-0 P-13,standard,2020-03-09
7.35,SUT POLYSORB 4-0 P-13 18IN U/D,standard,2020-03-09
7.35,SUT POLYSORB 4-0 P-12 18IN U/D,standard,2020-03-09
7.3500000000000005,SUT POLYSORB 3-0 P-14 18IN U/D,standard,2020-03-09
7.350000000000001,SUT POLYSORB 4-0 P-12 U/D 18IN,standard,2020-03-09
7.78,SUT TICRON 0 GS-21 30IN BLU,standard,2020-03-09
7.880000000000001,CONN REDUCER STL 1/4X3/8IN,standard,2020-03-09
7.950000000000001,DSG DUODERM SIGNAL 4 X 4,standard,2020-03-09
7.96,POLYSORB SUTURE 6-0,standard,2020-03-09
8.040000000000001,TRAY SKIN PREP PVP,standard,2020-03-09
8.370000000000001,AFM/CFM PEDESTAL X-RAY DRAPE,standard,2020-03-09
8.58,SUT BIOSYN 3-0 P12 3-0 P12,standard,2020-03-09
8.58,SUT MAXON 4-0 P12,standard,2020-03-09
8.580000000000002,MASON SUTURE 4-0 P-13,standard,2020-03-09
8.6,SUT BIOSYN 5-0 P-13 18IN U/D,standard,2020-03-09
8.61,SUT TICRON 5-0 GS-18 30IN BLU,standard,2020-03-09
8.65,PAS CAST 4 X 4 IN,standard,2020-03-09
8.72,TBG CONTRAST INJ H/PRESS 30IN,standard,2020-03-09
8.75,SUT SOFSILK 6-0 P-10 18IN BLK,standard,2020-03-09
8.75,NDL HYPO BEVEL 30GX3/4IN,standard,2020-03-09
8.75,SUCTION IN-LINE POLYP TRAP,standard,2020-03-09
8.86,SUT MONOSOF 5-0 P-13 18IN CLR,standard,2020-03-09
8.92,SUT GUT CHROMIC  3-0 P-12 18IN,standard,2020-03-09
9.09593386952636,SOL IRRIG IO BSS STL 15ML,standard,2020-03-09
9.100000000000001,SUT SURGIPRO-II 4-0 P-12 18IN,standard,2020-03-09
9.4,TRAP SUCTION POLYP QUICK CATCH,standard,2020-03-09
9.52,SUT TICRON 3-0 CV-331 30IN GRN,standard,2020-03-09
9.709999999999999,SUT GUT PLAIN 4-0 P-13 18IN,standard,2020-03-09
9.72,SOL IRRIG NACL 0.9% 1L,standard,2020-03-09
9.78,DSG STOCKINETTE XL 12X48,standard,2020-03-09
9.84,CONN Y 1/2 X 3/8 X 3/8,standard,2020-03-09
9.98,BNDG ELAST SELF-CLOSE,standard,2020-03-09
10.08,DSG PAD TELFA 8 X 3,standard,2020-03-09
10.15,BNDG ESMARK L/F,standard,2020-03-09
10.29,DRAPE INCISE,standard,2020-03-09
10.36,SUT TICRON 2 30IN BLU GS-21,standard,2020-03-09
10.37,XRAY C-ARM DRAPE 41X74IN,standard,2020-03-09
10.430000000000001,SUT SURGIPRO 3-0 P-12 18IN BLU,standard,2020-03-09
