Facility,Description - UPPERCASE,Unit Price
Cooper Service Area,SODIUM BICARBONATE 8.4 % IV,$151.56
Cooper Service Area,SODIUM BICARBONATE 8.4 % IV,$0.50
Cooper Service Area,SODIUM CHLORIDE (BULK) POWDER,$392.85
Cooper Service Area,SODIUM CHLORIDE 0.45 % INTRAVENOUS SOLUTION,$12.13
Cooper Service Area,SODIUM CHLORIDE 0.45 % INTRAVENOUS SOLUTION,$9.70
Cooper Service Area,SODIUM CHLORIDE 0.65 % NASAL SPRAY AEROSOL,$7.04
Cooper Service Area,SODIUM CHLORIDE 0.65 % NASAL SPRAY AEROSOL,$5.76
Cooper Service Area,SODIUM CHLORIDE 0.65 % NASAL SPRAY AEROSOL,$3.84
Cooper Service Area,SODIUM CHLORIDE 0.9 % (FLUSH) INJECTION SYRINGE,$1.94
Cooper Service Area,SODIUM CHLORIDE 0.9 % FOR NEBULIZATION,$0.61
Cooper Service Area,SODIUM CHLORIDE 0.9 % FOR NEBULIZATION,$0.50
Cooper Service Area,SODIUM CHLORIDE 0.9 % INJECTION SOLUTION,$54.81
Cooper Service Area,SODIUM CHLORIDE 0.9 % INJECTION SOLUTION,$7.08
Cooper Service Area,SODIUM CHLORIDE 0.9 % INJECTION SOLUTION,$6.98
Cooper Service Area,SODIUM CHLORIDE 0.9 % INJECTION SOLUTION,$4.41
Cooper Service Area,SODIUM CHLORIDE 0.9 % INJECTION SOLUTION,$3.59
Cooper Service Area,SODIUM CHLORIDE 0.9 % INJECTION SYRINGE,$6.16
Cooper Service Area,SODIUM CHLORIDE 0.9 % INTRAVENOUS PIGGYBACK,$24.25
Cooper Service Area,SODIUM CHLORIDE 0.9 % INTRAVENOUS PIGGYBACK,$24.01
Cooper Service Area,SODIUM CHLORIDE 0.9 % INTRAVENOUS SOLUTION,$107.91
Cooper Service Area,SODIUM CHLORIDE 0.9 % INTRAVENOUS SOLUTION,$78.81
Cooper Service Area,SODIUM CHLORIDE 0.9 % INTRAVENOUS SOLUTION,$54.56
Cooper Service Area,SODIUM CHLORIDE 0.9 % INTRAVENOUS SOLUTION,$50.93
Cooper Service Area,SODIUM CHLORIDE 0.9 % INTRAVENOUS SOLUTION,$46.08
Cooper Service Area,SODIUM CHLORIDE 0.9 % INTRAVENOUS SOLUTION,$35.16
Cooper Service Area,SODIUM CHLORIDE 0.9 % INTRAVENOUS SOLUTION,$27.65
Cooper Service Area,SODIUM CHLORIDE 0.9 % INTRAVENOUS SOLUTION,$26.68
Cooper Service Area,SODIUM CHLORIDE 0.9 % INTRAVENOUS SOLUTION,$20.61
Cooper Service Area,SODIUM CHLORIDE 0.9 % INTRAVENOUS SOLUTION,$10.91
Cooper Service Area,SODIUM CHLORIDE 0.9 % INTRAVENOUS SOLUTION,$6.40
Cooper Service Area,SODIUM CHLORIDE 0.9 % INTRAVENOUS SOLUTION,$6.06
Cooper Service Area,SODIUM CHLORIDE 0.9 % INTRAVENOUS SOLUTION,$3.64
Cooper Service Area,SODIUM CHLORIDE 0.9 % INTRAVENOUS SOLUTION,$2.43
Cooper Service Area,SODIUM CHLORIDE 0.9 % IRRIGATION SOLUTION,$58.20
Cooper Service Area,SODIUM CHLORIDE 0.9 % IRRIGATION SOLUTION,$16.98
Cooper Service Area,SODIUM CHLORIDE 0.9 % IRRIGATION SOLUTION,$14.55
Cooper Service Area,SODIUM CHLORIDE 0.9 % IRRIGATION SOLUTION,$12.13
Cooper Service Area,"SODIUM CHLORIDE 0.9 %, BACTERIOSTATIC INJECTION SOLUTION",$5.82
Cooper Service Area,"SODIUM CHLORIDE 0.9 %, BACTERIOSTATIC INJECTION SOLUTION",$5.38
Cooper Service Area,SODIUM CHLORIDE 1 GRAM TABLET,$0.50
Cooper Service Area,"SODIUM CHLORIDE 1,000 MG SOLUBLE TABLET",$5.14
Cooper Service Area,SODIUM CHLORIDE 3 % FOR NEBULIZATION,$3.64
Cooper Service Area,SODIUM CHLORIDE 3 % INTRAVENOUS INJECTION SOLUTION,$26.68
Cooper Service Area,SODIUM CHLORIDE 3 % INTRAVENOUS INJECTION SOLUTION,$14.55
Cooper Service Area,SODIUM CHLORIDE 3 % INTRAVENOUS INJECTION SOLUTION,$9.70
Cooper Service Area,SODIUM CHLORIDE 3 % INTRAVENOUS INJECTION SOLUTION,$4.37
Cooper Service Area,SODIUM CHLORIDE 4 MEQ/ML INTRAVENOUS SOLUTION,$21.83
Cooper Service Area,SODIUM CHLORIDE 4 MEQ/ML INTRAVENOUS SOLUTION,$8.73
Cooper Service Area,SODIUM CHLORIDE 4 MEQ/ML IV,$17.02
Cooper Service Area,SODIUM CHLORIDE 5 % EYE DROPS,$77.48
Cooper Service Area,SODIUM CHLORIDE 5 % EYE DROPS,$45.76
Cooper Service Area,SODIUM CHLORIDE 5 % EYE DROPS,$19.79
Cooper Service Area,SODIUM CHLORIDE 5 % EYE OINTMENT,$77.51
Cooper Service Area,SODIUM CHLORIDE 5 % EYE OINTMENT,$45.73
Cooper Service Area,SODIUM CHLORIDE-ALOE VERA NASAL GEL,$12.45
Cooper Service Area,SODIUM CITRATE-CITRIC ACID 500 MG-334 MG/5 ML ORAL SOLUTION,$14.40
Cooper Service Area,SODIUM CITRATE-CITRIC ACID 500 MG-334 MG/5 ML ORAL SOLUTION,$4.37
Cooper Service Area,SODIUM DI- AND MONOPHOSPHATE-POTASSIUM PHOS MONOBASIC 250 MG TABLET,$6.47
Cooper Service Area,SODIUM DI- AND MONOPHOSPHATE-POTASSIUM PHOS MONOBASIC 250 MG TABLET,$1.64
Cooper Service Area,SODIUM FERRIC GLUCONATE COMPLEX IN SUCROSE 62.5 MG/5 ML INTRAVENOUS,$154.23
Cooper Service Area,SODIUM HYALURONATE 10 MG/ML INTRAOCULAR SYRINGE,$642.29
Cooper Service Area,SODIUM HYALURONATE 23 MG/ML INTAOCULAR SYRINGE,$247.35
Cooper Service Area,SODIUM HYALURONATE 23 MG/ML INTRAOCULAR SYRINGE,$247.35
Cooper Service Area,SODIUM HYPOCHLORITE 0.0125 % TOPICAL SOLUTION,$45.88
Cooper Service Area,SODIUM HYPOCHLORITE 0.125 % SOLUTION,$61.94
Cooper Service Area,SODIUM HYPOCHLORITE 0.25 % SOLUTION,$45.88
Cooper Service Area,SODIUM HYPOCHLORITE 0.25 % SOLUTION,$41.29
Cooper Service Area,SODIUM HYPOCHLORITE 0.5 % SOLUTION,$45.88
Cooper Service Area,SODIUM HYPOCHLORITE 0.5 % SOLUTION,$41.29
Cooper Service Area,SODIUM NITRITE 30 MG/ML INTRAVENOUS SOLUTION,$471.42
Cooper Service Area,SODIUM NITROPRUSSIDE 25 MG/ML INTRAVENOUS SOLUTION,"$1,455.00"
Cooper Service Area,SODIUM NITROPRUSSIDE 25 MG/ML INTRAVENOUS SOLUTION,"$1,406.50"
Cooper Service Area,SODIUM NITROPRUSSIDE 25 MG/ML INTRAVENOUS SOLUTION,$630.50
Cooper Service Area,SODIUM NITROPRUSSIDE 25 MG/ML INTRAVENOUS SOLUTION,$436.50
Cooper Service Area,SODIUM NITROPRUSSIDE 25 MG/ML INTRAVENOUS SOLUTION,$231.54
Cooper Service Area,SODIUM PHOSPHATE 3 MMOL/ML INTRAVENOUS SOLUTION,$160.12
Cooper Service Area,SODIUM PHOSPHATE 3 MMOL/ML INTRAVENOUS SOLUTION,$113.49
Cooper Service Area,SODIUM PHOSPHATE 3 MMOL/ML INTRAVENOUS SOLUTION,$70.64
Cooper Service Area,SODIUM PHOSPHATES 19 GRAM-7 GRAM/118 ML ENEMA,$4.52
Cooper Service Area,SODIUM PHOSPHATES 9.5 GRAM-3.5 GRAM/59 ML ENEMA,$6.08
Cooper Service Area,SODIUM POLYSTYRENE SULFONATE 15 GRAM/60 ML ORAL SUSPENSION,$436.50
Cooper Service Area,SODIUM TETRADECYL SULFATE 1 % (10 MG/ML) INTRAVENOUS SOLUTION,$378.91
Cooper Service Area,SODIUM TETRADECYL SULFATE 3 % (30 MG/ML) INTRAVENOUS SOLUTION,$378.91
Cooper Service Area,SODIUM TETRADECYL SULFATE 3 % (30 MG/ML) INTRAVENOUS SOLUTION,$94.73
Cooper Service Area,SODIUM THIOSULFATE 12.5 GRAM/50 ML (250 MG/ML) INTRAVENOUS SOLUTION,$196.43
Cooper Service Area,SOL SYS 8 IN CALC 13.5MM ,"$38,473.11"
Cooper Service Area,SOL SYS L 9IN CALC 13.5MM ,"$39,973.70"
Cooper Service Area,SOLOGRIP III ,"$28,881.75"
Cooper Service Area,SOLUTION ACCUFILL 5CC INJ CALCIUM PHOSPHATE [20150],"$15,682.23"
Cooper Service Area,SOLVENT CITROSOLV HYBRID  CLN AGNT 1 GAL,$271.26
Cooper Service Area,SOMATROPIN 0.2 MG/0.25 ML SUBCUTANEOUS SYRINGE,$134.74
Cooper Service Area,SOMATROPIN 5 MG/1.5 ML (3.3 MG/ML) SUBCUTANEOUS PEN INJECTOR,"$3,024.70"
Cooper Service Area,SORBITOL 3 % IRRIGATION SOLUTION,$101.85
Cooper Service Area,SORBITOL 70 % SOLUTION,$4.29
Cooper Service Area,SORBITOL 70 % SOLUTION,$0.58
Cooper Service Area,SOTALOL 120 MG TABLET,$1.82
Cooper Service Area,SOTALOL 120 MG TABLET,$0.85
Cooper Service Area,SOTALOL 160 MG TABLET,$0.58
Cooper Service Area,SOTALOL 80 MG TABLET,$7.74
Cooper Service Area,SOTALOL 80 MG TABLET,$3.08
Cooper Service Area,SOTALOL 80 MG TABLET,$1.36
Cooper Service Area,SOTALOL 80 MG TABLET,$0.61
Cooper Service Area,SPACER 10MM ALLOGRAFT ASMB CRV LRDTC [AC-10L],"$5,456.25"
Cooper Service Area,SPACER 10MM CORTCL CANC CRV LRDTC [PTT-LCCCS-10],"$5,456.25"
Cooper Service Area,SPACER 11MM ALLOGRAFT ASMB CRV LRDTC [AC-11L],"$5,213.75"
Cooper Service Area,SPACER 15DEG 26X11MM ALIF PEEK CAGE [ALIF1526-11P],"$17,661.86"
Cooper Service Area,SPACER 15DEG 26X13MM ALIF PEEK CAGE [ALIF1526-13P],"$17,661.86"
Cooper Service Area,SPACER 15DEG 26X15MM ALIF PEEK CAGE [ALIF1526-15P],"$17,661.86"
Cooper Service Area,SPACER 15DEG 26X17MM ALIF PEEK CAGE [ALIF1526-17P],"$17,661.86"
Cooper Service Area,SPACER 15DEG 26X19MM ALIF PEEK CAGE [ALIF1526-19P],"$17,661.86"
Cooper Service Area,SPACER 15DEG 26X21MM ALIF PEEK CAGE [ALIF1526-21P],"$17,661.86"
Cooper Service Area,SPACER 15DEG 32X11MM ALIF PEEK CAGE [ALIF1532-11P],"$17,661.86"
Cooper Service Area,SPACER 15DEG 32X13MM ALIF PEEK CAGE [ALIF1532-13P],"$17,661.86"
Cooper Service Area,SPACER 15DEG 32X15MM ALIF PEEK CAGE [ALIF1532-15P],"$17,661.86"
Cooper Service Area,SPACER 15DEG 32X17MM ALIF PEEK CAGE [ALIF1532-17P],"$17,661.86"
Cooper Service Area,SPACER 15DEG 32X19MM ALIF PEEK CAGE [ALIF1532-19P],"$17,661.86"
Cooper Service Area,SPACER 15DEG 32X21MM ALIF PEEK CAGE [ALIF1532-21P],"$17,661.86"
Cooper Service Area,SPACER 15DEG 39X11MM ALIF PEEK CAGE [ALIF1539-11P],"$17,661.86"
Cooper Service Area,SPACER 15DEG 39X13MM ALIF PEEK CAGE [ALIF1539-13P],"$17,661.86"
Cooper Service Area,SPACER 15DEG 39X15MM ALIF PEEK CAGE [ALIF1539-15P],"$17,661.86"
Cooper Service Area,SPACER 15DEG 39X17MM ALIF PEEK CAGE [ALIF1539-17P],"$17,661.86"
Cooper Service Area,SPACER 15DEG 39X19MM ALIF PEEK CAGE [ALIF1539-19P],"$17,661.86"
Cooper Service Area,SPACER 15DEG 39X21MM ALIF PEEK CAGE [ALIF1539-21P],"$17,661.86"
Cooper Service Area,SPACER 22X10MM PLIF PEEK CAGE  [PLIF22-10P],"$15,311.45"
Cooper Service Area,SPACER 22X11MM PLIF PEEK CAGE  [PLIF22-11P],"$15,311.45"
Cooper Service Area,SPACER 22X12MM PLIF PEEK CAGE  [PLIF22-12P],"$15,311.45"
Cooper Service Area,SPACER 22X13MM PLIF PEEK CAGE  [PLIF22-13P],"$15,311.45"
Cooper Service Area,SPACER 22X14MM PLIF PEEK CAGE  [PLIF22-14P],"$15,311.45"
Cooper Service Area,SPACER 22X15MM PLIF PEEK CAGE  [PLIF22-15P],"$15,311.45"
Cooper Service Area,SPACER 22X16MM PLIF PEEK CAGE  [PLIF22-16P],"$15,311.45"
Cooper Service Area,SPACER 22X8MM PLIF PEEK CAGE  [PLIF22-08P],"$15,311.45"
Cooper Service Area,SPACER 24X10MM TLIF PEEK CAGE  [TLIF24-10P],"$18,095.35"
Cooper Service Area,SPACER 24X12MM TLIF PEEK CAGE  [TLIF24-12P],"$18,095.35"
Cooper Service Area,SPACER 24X14MM TLIF PEEK CAGE  [TLIF24-14P],"$18,095.35"
Cooper Service Area,SPACER 24X16MM TLIF PEEK CAGE  [TLIF24-16P],"$18,095.35"
Cooper Service Area,SPACER 24X6MM TLIF PEEK CAGE  [TLIF24-06P],"$18,095.35"
Cooper Service Area,SPACER 24X7MM TLIF PEEK CAGE  [TLIF24-07P],"$18,095.35"
Cooper Service Area,SPACER 24X8MM TLIF PEEK CAGE  [TLIF24-08P],"$18,095.35"
Cooper Service Area,SPACER 25MM 10DEG 10MM TPLIF OBLQ [44-2510-10],"$16,975.00"
Cooper Service Area,SPACER 25MM 10DEG 12MM TPLIF OBLQ [44-2510-12],"$16,975.00"
Cooper Service Area,SPACER 25MM 10DEG 14MM TPLIF OBLQ [44-2510-14],"$16,975.00"
Cooper Service Area,SPACER 25MM 15DEG 10MM TPLIF OBLQ [44-2515-10],"$16,975.00"
Cooper Service Area,SPACER 25MM 15DEG 12MM TPLIF OBLQ [44-2515-12],"$16,975.00"
Cooper Service Area,SPACER 25MM 15DEG 14MM TPLIF OBLQ [44-2515-14],"$16,975.00"
Cooper Service Area,SPACER 25MM 5DEG 10MM TPLIF OBLQ [44-2505-10],"$16,975.00"
Cooper Service Area,SPACER 25MM 5DEG 12MM TPLIF OBLQ [44-2505-12],"$16,975.00"
Cooper Service Area,SPACER 25MM 5DEG 14MM TPLIF OBLQ [44-2505-14],"$16,975.00"
Cooper Service Area,SPACER 25MM 5DEG 8MM TPLIF OBLQ [44-2505-08],"$16,975.00"
Cooper Service Area,SPACER 25X10MM PLIF PEEK CAGE  [PLIF25-10P],"$15,311.45"
Cooper Service Area,SPACER 25X11MM PLIF PEEK CAGE  [PLIF25-11P],"$15,311.45"
Cooper Service Area,SPACER 25X12MM PLIF PEEK CAGE  [PLIF25-12P],"$15,311.45"
Cooper Service Area,SPACER 25X13MM PLIF PEEK CAGE  [PLIF25-13P],"$15,311.45"
Cooper Service Area,SPACER 25X14MM PLIF PEEK CAGE  [PLIF25-14P],"$15,311.45"
Cooper Service Area,SPACER 25X15MM PLIF PEEK CAGE  [PLIF25-15P],"$15,311.45"
Cooper Service Area,SPACER 25X16MM PLIF PEEK CAGE  [PLIF25-16P],"$15,311.45"
Cooper Service Area,SPACER 25X8MM PLIF PEEK CAGE  [PLIF25-08P],"$15,311.45"
Cooper Service Area,SPACER 25X9MM PLIF PEEK CAGE  [PLIF25-09P],"$15,311.45"
Cooper Service Area,SPACER 29X10MM TPLIF CONVEX PEEK CAGE [38-2910],"$18,095.35"
Cooper Service Area,SPACER 29X10MM TPLIF PEEK CAGE  [07-2910],"$18,095.35"
Cooper Service Area,SPACER 29X11MM TPLIF CONVEX PEEK CAGE [38-2911],"$18,095.35"
Cooper Service Area,SPACER 29X11MM TPLIF PEEK CAGE  [07-2911],"$18,095.35"
Cooper Service Area,SPACER 29X12MM TPLIF CONVEX PEEK CAGE [38-2912],"$18,095.35"
Cooper Service Area,SPACER 29X12MM TPLIF PEEK CAGE  [07-2912],"$18,095.35"
Cooper Service Area,SPACER 29X13MM TPLIF CONVEX PEEK CAGE [38-2913],"$18,095.35"
Cooper Service Area,SPACER 29X13MM TPLIF PEEK CAGE  [07-2913],"$18,095.35"
Cooper Service Area,SPACER 29X14MM TPLIF CONVEX PEEK CAGE [38-2914],"$18,095.35"
Cooper Service Area,SPACER 29X14MM TPLIF PEEK CAGE  [07-2914],"$18,095.35"
Cooper Service Area,SPACER 29X15MM TPLIF CONVEX PEEK CAGE [38-2915],"$18,095.35"
Cooper Service Area,SPACER 29X15MM TPLIF PEEK CAGE  [07-2915],"$18,095.35"
Cooper Service Area,SPACER 29X16MM TPLIF CONVEX PEEK CAGE [38-2916],"$18,095.35"
Cooper Service Area,SPACER 29X16MM TPLIF PEEK CAGE  [07-2916],"$18,095.35"
Cooper Service Area,SPACER 29X7MM TPLIF CONVEX PEEK CAGE [38-2907],"$18,095.35"
Cooper Service Area,SPACER 29X7MM TPLIF PEEK CAGE  [07-2907],"$18,095.35"
Cooper Service Area,SPACER 29X8MM TPLIF CONVEX PEEK CAGE [38-2908],"$18,095.35"
Cooper Service Area,SPACER 29X8MM TPLIF PEEK CAGE  [07-2908],"$18,095.35"
Cooper Service Area,SPACER 29X9MM TPLIF CONVEX PEEK CAGE [38-2909],"$18,095.35"
Cooper Service Area,SPACER 29X9MM TPLIF PEEK CAGE  [07-2909],"$18,095.35"
Cooper Service Area,SPACER 30MM 10DEG 10MM TPLIF OBLQ [44-3010-10],"$16,975.00"
Cooper Service Area,SPACER 30MM 10DEG 12MM TPLIF OBLQ [44-3010-12],"$16,975.00"
Cooper Service Area,SPACER 30MM 10DEG 14MM TPLIF OBLQ [44-3010-14],"$16,975.00"
Cooper Service Area,SPACER 30MM 15DEG 10MM TPLIF OBLQ [44-3015-10],"$16,975.00"
Cooper Service Area,SPACER 30MM 15DEG 12MM TPLIF OBLQ [44-3015-12],"$16,975.00"
Cooper Service Area,SPACER 30MM 15DEG 14MM TPLIF OBLQ [44-3015-14],"$16,975.00"
Cooper Service Area,SPACER 30MM 5DEG 10MM TPLIF OBLQ [44-3005-10],"$16,975.00"
Cooper Service Area,SPACER 30MM 5DEG 12MM TPLIF OBLQ [44-3005-12],"$16,975.00"
Cooper Service Area,SPACER 30MM 5DEG 14MM TPLIF OBLQ [44-3005-14],"$16,975.00"
Cooper Service Area,SPACER 30MM 5DEG 8MM TPLIF OBLQ [44-3005-08],"$16,975.00"
Cooper Service Area,SPACER 30X10MM TLIF PEEK CAGE  [TLIF30-10P],"$18,095.35"
Cooper Service Area,SPACER 30X12MM TLIF PEEK CAGE  [TLIF30-12P],"$18,095.35"
Cooper Service Area,SPACER 30X14MM TLIF PEEK CAGE  [TLIF30-14P],"$18,095.35"
Cooper Service Area,SPACER 30X16MM TLIF PEEK CAGE  [TLIF30-16P],"$18,095.35"
Cooper Service Area,SPACER 30X6MM TLIF PEEK CAGE  [TLIF30-06P],"$18,095.35"
Cooper Service Area,SPACER 30X7MM TLIF PEEK CAGE  [TLIF30-07P],"$18,095.35"
Cooper Service Area,SPACER 30X8MM TLIF PEEK CAGE  [TLIF30-08P],"$18,095.35"
Cooper Service Area,SPACER 35MM 10DEG 10MM TPLIF OBLQ [44-3510-10],"$16,975.00"
Cooper Service Area,SPACER 35MM 10DEG 12MM TPLIF OBLQ [44-3510-12],"$16,975.00"
Cooper Service Area,SPACER 35MM 10DEG 14MM TPLIF OBLQ [44-3510-14],"$16,975.00"
Cooper Service Area,SPACER 35MM 15DEG 10MM TPLIF OBLQ [44-3515-10],"$16,975.00"
Cooper Service Area,SPACER 35MM 15DEG 12MM TPLIF OBLQ [44-3515-12],"$16,975.00"
Cooper Service Area,SPACER 35MM 15DEG 14MM TPLIF OBLQ [44-3515-14],"$16,975.00"
Cooper Service Area,SPACER 35MM 5DEG 10MM TPLIF OBLQ [44-3505-10],"$16,975.00"
Cooper Service Area,SPACER 35MM 5DEG 12MM TPLIF OBLQ [44-3505-12],"$16,975.00"
Cooper Service Area,SPACER 35MM 5DEG 14MM TPLIF OBLQ [44-3505-14],"$16,975.00"
Cooper Service Area,SPACER 35MM 5DEG 8MM TPLIF OBLQ [44-3505-08],"$16,975.00"
Cooper Service Area,SPACER 5 DEG 10X25MM PLIF PEEK CAGE W [26-251005-10],"$15,311.45"
Cooper Service Area,SPACER 5 DEG 12X22MM PLIF PEEK CAGE W [26-221005-12],"$15,311.45"
Cooper Service Area,SPACER 5 DEG 12X25MM PLIF PEEK CAGE W [26-251005-12],"$15,311.45"
Cooper Service Area,SPACER 5 DEG 14X22MM PLIF PEEK CAGE W [26-221005-14],"$15,311.45"
Cooper Service Area,SPACER 5 DEG 14X25MM PLIF PEEK CAGE W [26-251005-14],"$15,311.45"
Cooper Service Area,SPACER 5 DEG 16X22MM PLIF PEEK CAGE W [26-221005-16],"$15,311.45"
Cooper Service Area,SPACER 5 DEG 16X25MM PLIF PEEK CAGE W [26-251005-16],"$15,311.45"
Cooper Service Area,SPACER 5 DEG 8X22MM PLIF PEEK CAGE W [26-221005-08],"$15,311.45"
Cooper Service Area,SPACER 5 DEG 8X25MM PLIF PEEK CAGE W [26-251005-08],"$15,311.45"
Cooper Service Area,SPACER 5DEG 11X22 WIDE PLIF PEEK CAGE [26-221005-11],"$15,311.45"
Cooper Service Area,SPACER 5DEG 11X25 WIDE PLIF PEEK CAGE [26-251005-11],"$15,311.45"
Cooper Service Area,SPACER 5DEG 13X22 WIDE PLIF PEEK CAGE [26-221005-13],"$15,311.45"
Cooper Service Area,SPACER 5DEG 13X25 WIDE PLIF PEEK CAGE [26-251005-13],"$15,311.45"
Cooper Service Area,SPACER 5DEG 15X22 WIDE PLIF PEEK CAGE [26-221005-15],"$15,311.45"
Cooper Service Area,SPACER 5DEG 15X25 WIDE PLIF PEEK CAGE [26-251005-15],"$15,311.45"
Cooper Service Area,SPACER 5DEG 9X22 WIDE PLIF PEEK CAGE [26-221005-09],"$15,311.45"
Cooper Service Area,SPACER 5DEG 9X25 WIDE PLIF PEEK CAGE [26-251005-09],"$15,311.45"
Cooper Service Area,SPACER 5MM CORTCL CANC CRV LRDTC [PTT-LCCCS-05],"$5,456.25"
Cooper Service Area,SPACER 65MM M/L X 48MM A/P STG ONE CMNT MLD KN FEM [432165],"$7,549.03"
Cooper Service Area,SPACER 6MM ALLOGRAFT ASMB CRV LRDTC [AC-06L],"$5,456.25"
Cooper Service Area,SPACER 6MM CORTCL CANC CRV LRDTC [PTT-LCCCS-06],"$5,456.25"
Cooper Service Area,SPACER 70MM M/L X 42MM TIB A/P STG 1 CMNT MLD KN [433170],"$3,601.13"
Cooper Service Area,SPACER 70MM M/L X 52MM FEM A/P STG 1 CMNT MLD KN [432170],"$7,549.03"
Cooper Service Area,SPACER 7MM CORTCL CANC CRV LRDTC [PTT-LCCCS-07],"$5,456.25"
Cooper Service Area,SPACER 8DEG 26X11MM ALIF PEEK CAGE [ALIF0826-11P],"$17,661.86"
Cooper Service Area,SPACER 8DEG 26X13MM ALIF PEEK CAGE [ALIF0826-13P],"$17,661.86"
Cooper Service Area,SPACER 8DEG 26X15MM ALIF PEEK CAGE [ALIF0826-15P],"$17,661.86"
Cooper Service Area,SPACER 8DEG 26X17MM ALIF PEEK CAGE [ALIF0826-17P],"$17,661.86"
Cooper Service Area,SPACER 8DEG 26X21MM ALIF PEEK CAGE [ALIF0826-21P],"$17,661.86"
Cooper Service Area,SPACER 8DEG 26X9MM ALIF PEEK CAGE [ALIF0826-09P],"$17,661.86"
Cooper Service Area,SPACER 8DEG 32X11MM ALIF PEEK CAGE [ALIF0832-11P],"$17,661.86"
Cooper Service Area,SPACER 8DEG 32X13MM ALIF PEEK CAGE [ALIF0832-13P],"$17,661.86"
Cooper Service Area,SPACER 8DEG 32X15MM ALIF PEEK CAGE [ALIF0832-15P],"$17,661.86"
Cooper Service Area,SPACER 8DEG 32X17MM ALIF PEEK CAGE [ALIF0832-17P],"$17,661.86"
Cooper Service Area,SPACER 8DEG 32X9MM ALIF PEEK CAGE [ALIF0832-09P],"$17,661.86"
Cooper Service Area,SPACER 8DEG 39X11MM ALIF PEEK CAGE [ALIF0839-11P],"$17,661.86"
Cooper Service Area,SPACER 8DEG 39X13MM ALIF PEEK CAGE [ALIF0839-13P],"$17,661.86"
Cooper Service Area,SPACER 8DEG 39X15MM ALIF PEEK CAGE [ALIF0839-15P],"$17,661.86"
Cooper Service Area,SPACER 8DEG 39X17MM ALIF PEEK CAGE [ALIF0839-17P],"$17,661.86"
Cooper Service Area,SPACER 8DEG 39X19MM ALIF PEEK CAGE [ALIF0839-19P],"$17,661.86"
Cooper Service Area,SPACER 8DEG 39X21MM ALIF PEEK CAGE [ALIF0839-21P],"$17,661.86"
Cooper Service Area,SPACER 8DEG 39X9MM ALIF PEEK CAGE [ALIF0839-09P],"$17,661.86"
Cooper Service Area,SPACER 8MM ALLOGRAFT ASMB CRV LRDTC [AC-08L],"$5,456.25"
Cooper Service Area,SPACER 8MM CORTCL CANC CRV LRDTC [PTT-LCCCS-08],"$5,456.25"
Cooper Service Area,SPACER 9MM ALLOGRAFT ASMB CRV LRDTC [AC-09L],"$5,456.25"
Cooper Service Area,SPACER 9MM CORTCL CANC CRV LRDTC [PTT-LCCCS-09],"$5,456.25"
Cooper Service Area,SPACER 9X27X10MM FORZA O DEG STR [89-3010SP],"$18,672.50"
Cooper Service Area,SPACER ACIF PEEK 10DEG 10MM  [ACIF10-10P],"$3,921.32"
Cooper Service Area,SPACER ACIF PEEK 10DEG 11MM  [ACIF10-11P],"$3,921.32"
Cooper Service Area,SPACER ACIF PEEK 10DEG 12MM  [ACIF10-12P],"$3,921.32"
Cooper Service Area,SPACER ACIF PEEK 10DEG 5MM  [ACIF10-05P],"$3,921.32"
Cooper Service Area,SPACER ACIF PEEK 10DEG 6MM  [ACIF10-06P],"$3,921.32"
Cooper Service Area,SPACER ACIF PEEK 10DEG 7MM  [ACIF10-07P],"$3,921.32"
Cooper Service Area,SPACER ACIF PEEK 10DEG 8MM  [ACIF10-08P],"$3,921.32"
Cooper Service Area,SPACER ACIF PEEK 10DEG 9MM  [ACIF10-09P],"$3,921.32"
Cooper Service Area,SPACER ACIF PEEK 5DEG 11MM  [ACIF05-11P],"$3,921.32"
Cooper Service Area,SPACER ACIF PEEK 5DEG 5MM  [ACIF05-05P],"$3,921.32"
Cooper Service Area,SPACER ACIF PEEK 5DEG 8MM  [ACIF05-08P],"$3,921.32"
Cooper Service Area,SPACER AEQUALIS REVERSED HUM  [DWB932],"$6,583.39"
Cooper Service Area,SPACER ALLOGRAFT ASMB CRV 7MM LRDTC [AC-07L],"$5,456.25"
Cooper Service Area,SPACER ANTIBIOTIC SHOULDER  [SP0021K],"$23,765.00"
Cooper Service Area,SPACER CERVICAL 4.75 X 6.22MM  [VG2C-T46],"$5,713.79"
Cooper Service Area,SPACER CERVICAL 5.75 X 7.22MM  [VG2C-T57],"$5,713.30"
Cooper Service Area,SPACER CERVICAL 6.75 X 8.22MM  [VG2C-T68],"$5,713.79"
Cooper Service Area,SPACER CERVICAL 6MM ALLOQUENT  [30-4006],"$4,670.55"
Cooper Service Area,SPACER CERVICAL 7 MM W/ PLUG  [CS7LORWP],"$5,844.25"
Cooper Service Area,SPACER CERVICAL 7.75 X 9.22MM  [VG2C-T79],"$5,713.79"
Cooper Service Area,SPACER CERVICAL 7MM ALLOQUENT  [30-4007],"$4,670.55"
Cooper Service Area,SPACER CERVICAL 8MM X 10MM X12  [VG2C-T810],"$5,713.79"
Cooper Service Area,SPACER CRVCL 12MM  [AC-12L],"$5,213.75"
Cooper Service Area,SPACER DISTAL 12MM SMALL  [1059-2312],$565.51
Cooper Service Area,SPACER DISTAL 13MM SMALL  [1059-2313],$565.51
